Date,Booking_status,level_3,level_4,level_5,level_6,JourneyDate,BookingStatus,TrainNo,ClassOfTravel,ChartingStatus
2018-02-27,TQWL,118	12864	SL	CNF,S7,27,0,0,0,0.0,0,0.0
2018-02-28,TQWL,28	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-28,TQWL,87	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-02-28,TQWL,22	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-02-28,TQWL,3	12864	3A	CNF,B1,21,0,0,0,0.0,0,0.0
2018-02-28,TQWL,31	12864	3A	TQWL,0,9,0,0,0,0.0,0,0.0
2018-02-28,TQWL,5	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-16,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-15,TQWL,5	12864	SL	CNF,S2,10,0,0,0,0.0,0,0.0
2018-05-16,TQWL,13	12864	3A	CNF,B2,2,0,0,0,0.0,0,0.0
2018-05-16,TQWL,10	12864	SL	CNF,S2,22,0,0,0,0.0,0,0.0
2018-05-16,TQWL,1	12864	SL	CNF,S7,17,0,0,0,0.0,0,0.0
2018-05-17,TQWL,1	12864	SL	CNF,S11,72,0,0,0,0.0,0,0.0
2018-05-17,TQWL,2	12864	SL	CNF,S6,6,0,0,0,0.0,0,0.0
2018-05-17,TQWL,11	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-17,TQWL,27	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-16,TQWL,7	12864	SL	CNF,S2,18,0,0,0,0.0,0,0.0
2018-05-17,TQWL,3	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-17,TQWL,4	12864	SL	CNF,S7,25,0,0,0,0.0,0,0.0
2018-05-18,TQWL,8	12864	SL	CNF,S14,30,0,0,0,0.0,0,0.0
2018-05-18,TQWL,71	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-19,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-18,TQWL,35	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-18,TQWL,9	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-19,TQWL,1	12864	3A	CNF,B1,20,0,0,0,0.0,0,0.0
2018-05-18,TQWL,9	12864	SL	CNF,S12,35,0,0,0,0.0,0,0.0
2018-05-18,TQWL,3	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-18,TQWL,57	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-18,TQWL,21	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-19,TQWL,33	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-21,TQWL,6	12864	SL	CNF,S2,16,0,0,0,0.0,0,0.0
2018-05-21,TQWL,1	12864	SL	CNF,S13,45,0,0,0,0.0,0,0.0
2018-05-20,TQWL,27	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-20,TQWL,8	12864	3A	CNF,B3,63,0,0,0,0.0,0,0.0
2018-05-20,TQWL,20	12864	SL	CNF,S3,6,0,0,0,0.0,0,0.0
2018-05-22,TQWL,1	12864	3A	CNF,B1,60,0,0,0,0.0,0,0.0
2018-05-21,TQWL,11	12864	3A	CNF,B2,16,0,0,0,0.0,0,0.0
2018-05-21,TQWL,22	12864	SL	CNF,S1,54,0,0,0,0.0,0,0.0
2018-05-22,TQWL,2	12864	SL	CNF,S6,72,0,0,0,0.0,0,0.0
2018-05-22,TQWL,7	12864	SL	CNF,S2,6,0,0,0,0.0,0,0.0
2018-05-22,TQWL,13	12864	SL	CNF,S12,17,0,0,0,0.0,0,0.0
2018-05-24,TQWL,4	12864	3A	CNF,B2,6,0,0,0,0.0,0,0.0
2018-05-23,TQWL,2	12864	3A	CNF,B1,2,0,0,0,0.0,0,0.0
2018-05-24,TQWL,2	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-24,TQWL,3	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-24,TQWL,8	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-23,TQWL,2	12864	SL	CNF,S4,18,0,0,0,0.0,0,0.0
2018-05-25,TQWL,5	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-24,TQWL,53	12864	SL	CNF,S3,28,0,0,0,0.0,0,0.0
2018-05-26,TQWL,1	12864	3A	CNF,B1,48,0,0,0,0.0,0,0.0
2018-05-25,TQWL,15	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-25,TQWL,11	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-25,TQWL,10	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-26,TQWL,21	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-26,TQWL,20	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-27,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-27,TQWL,13	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-29,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-28,TQWL,7	12864	3A	CNF,B2,9,0,0,0,0.0,0,0.0
2018-05-30,TQWL,9	12864	3A	CNF,B2,16,0,0,0,0.0,0,0.0
2018-05-30,TQWL,11	12864	3A	CNF,B2,53,0,0,0,0.0,0,0.0
2018-05-30,TQWL,8	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-30,TQWL,1	12864	2A	CNF,A1,25,0,0,0,0.0,0,0.0
2018-05-31,TQWL,46	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-30,TQWL,2	12864	3A	CNF,B2,6,0,0,0,0.0,0,0.0
2018-05-31,TQWL,28	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-31,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-01,TQWL,20	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2016-12-01,W/L,0,0,"5,TQ	*12864	",SL	S4,0,",",11.0,0,0.0
2016-12-04,W/L,0,"51,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2016-12-04,W/L,0,0,"6,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2016-12-07,W/L,0,0,"4,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2016-12-06,W/L,0,0,"2,TQ	*12864	",3A	B2,0,",",0.0,3,0.0
2016-12-08,W/L,0,"59,TQ	*12864	",SL	W/L-20,0,0,0,0.0,0,0.0
2016-12-11,W/L,0,"20,TQ	*12864	",SL	W/L,0,0,12,0.0,0,0.0
2016-12-13,W/L,0,0,"3,TQ	*12864	",SL	S7,0,",",31.0,0,0.0
2016-12-14,W/L,0,0,"7,TQ	*12864	",3A	B2,0,",",0.0,4,0.0
2017-02-04,W/L,0,0,"1,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-05,W/L,0,0,"1,TQ	*12864	",SL	S12,",",0,1.0,0,0.0
2017-02-05,W/L,0,"73,TQ	*12864	",SL	W/L-35,0,0,0,0.0,0,0.0
2017-02-06,W/L,0,"25,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-05,W/L,0,0,"3,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-05,W/L,0,0,"2,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-02-05,W/L,0,"10,TQ	*12864	",SL	W/L-,7,0,0,0.0,0,0.0
2017-02-05,W/L,0,"53,TQ	*12864	",SL	W/L-18,0,0,0,0.0,0,0.0
2017-02-08,W/L,0,0,"8,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-07,W/L,0,0,"6,TQ	*12864	",SL	W/L-,3,0,0.0,0,0.0
2017-02-07,W/L,0,"12,TQ	*12864	",3A	B1,0,",",33,0.0,0,0.0
2017-02-09,W/L,0,0,"1,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-08,W/L,0,"16,TQ	*12864	",3A	B2,0,",",13,0.0,0,0.0
2017-02-08,W/L,0,"35,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-08,W/L,0,"53,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-09,W/L,0,"24,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-09,W/L,0,0,"4,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-02-10,W/L,0,0,"9,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-02-10,W/L,0,0,"9,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-10,W/L,0,0,"8,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-10,W/L,0,"20,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-02-12,W/L,0,"14,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-11,W/L,0,"19,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-11,W/L,0,0,"1,TQ	*12864	",3A	W/L-,1,0,0.0,0,0.0
2017-02-11,W/L,0,0,"7,TQ	*12864	",SL	S7,0,",",27.0,0,0.0
2017-02-12,W/L,0,"35,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-12,W/L,0,"91,TQ	*12864	",SL	W/L,0,0,35,0.0,0,0.0
2017-02-13,W/L,0,0,"3,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-12,W/L,0,"48,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-13,W/L,0,0,"8,TQ	*12864	",SL	W/L,0,0,0.0,6,0.0
2017-02-13,W/L,0,"51,TQ	*12864	",SL	S6,0,",",17,0.0,0,0.0
2017-02-13,W/L,0,"34,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-13,W/L,0,"61,TQ	*12864	",SL	W/L,0,0,22,0.0,0,0.0
2017-02-14,W/L,0,"31,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-14,W/L,0,"47,TQ	*12864	",SL	W/L,0,0,26,0.0,0,0.0
2017-02-14,W/L,0,0,"1,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-15,W/L,0,"92,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-15,W/L,0,"87,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-15,W/L,0,0,"9,TQ	*12864	",SL	W/L,0,0,0.0,6,0.0
2017-02-15,W/L,0,"33,TQ	*12864	",SL	W/L,0,0,11,0.0,0,0.0
2017-02-15,W/L,0,"31,TQ	*12864	",SL	W/L,0,0,0,9.0,0,0.0
2017-02-16,W/L,0,"65,TQ	*12864	",SL	W/L,0,0,25,0.0,0,0.0
2017-02-16,W/L,0,"40,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-16,W/L,0,"10,TQ	*12864	",3A	B2,0,",",13,0.0,0,0.0
2017-02-18,W/L,0,0,"5,TQ	*12864	",3A	B2,0,",",0.0,6,0.0
2017-02-17,W/L,0,"15,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-02-17,W/L,0,"90,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-17,W/L,0,"69,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-17,W/L,0,"65,TQ	*12864	",SL	W/L,0,0,28,0.0,0,0.0
2017-02-17,W/L,0,"98,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-17,W/L,0,"84,TQ	*12864	",SL	W/L,0,0,39,0.0,0,0.0
2017-02-18,W/L,0,0,"7,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-17,W/L,0,"91,TQ	*12864	",SL	W/L,0,0,45,0.0,0,0.0
2017-02-19,W/L,0,0,"5,TQ	*12864	",3A	W/L,0,0,0.0,1,0.0
2017-02-17,W/L,0,"51,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-18,W/L,0,"80,TQ	*12864	",SL	W/L,0,0,36,0.0,0,0.0
2017-02-17,W/L,0,"56,TQ	*12864	",SL	W/L,0,0,25,0.0,0,0.0
2017-02-19,W/L,0,0,"2,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2017-02-19,W/L,0,"10,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-02-19,W/L,0,"72,TQ	*12864	",SL	W/L,0,0,32,0.0,0,0.0
2017-02-18,W/L,0,"97,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-19,W/L,0,0,"7,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-19,W/L,0,"55,TQ	*12864	",SL	W/L,0,0,22,0.0,0,0.0
2017-02-19,W/L,0,"16,TQ	*12864	",SL	W/L,0,0,0,6.0,0,0.0
2017-02-19,W/L,0,"68,TQ	*12864	",SL	W/L,0,0,30,0.0,0,0.0
2017-02-20,W/L,0,0,"2,TQ	*12864	",3A	B2,0,",",0.0,8,0.0
2017-02-20,W/L,0,"11,TQ	*12864	",SL	W/L,0,0,0,7.0,0,0.0
2017-02-20,W/L,0,"33,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-21,W/L,0,0,"3,TQ	*12864	",SL	S13,",",0,2.0,0,0.0
2017-02-21,W/L,0,"43,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-21,W/L,0,0,"4,TQ	*12864	",SL	W/L,0,0,0.0,4,0.0
2017-02-22,W/L,0,"59,TQ	*12864	",SL	S5,0,",",54,0.0,0,0.0
2017-02-22,W/L,0,"37,TQ	*12864	",SL	W/L,0,0,18,0.0,0,0.0
2017-02-23,W/L,0,0,"3,TQ	*12864	",SL	W/L,0,0,0.0,3,0.0
2017-02-23,W/L,0,0,"1,TQ	*12864	",3A	B3,0,",",0.0,4,0.0
2017-02-22,W/L,0,0,"8,TQ	*12864	",SL	W/L,0,0,0.0,3,0.0
2017-02-23,W/L,0,0,"3,TQ	*12864	",3A	B2,0,",",0.0,6,0.0
2017-02-23,W/L,0,"38,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-23,W/L,0,"26,TQ	*12864	",SL	W/L,0,0,16,0.0,0,0.0
2017-02-23,W/L,0,"91,TQ	*12864	",SL	W/L,0,0,56,0.0,0,0.0
2017-02-22,W/L,0,"30,TQ	*12864	",3A	B2,0,",",27,0.0,0,0.0
2017-02-23,W/L,0,"28,TQ	*12864	",SL	W/L,0,0,17,0.0,0,0.0
2017-02-23,W/L,0,"61,TQ	*12864	",SL	W/L,0,0,29,0.0,0,0.0
2017-02-23,W/L,0,"31,TQ	*12864	",SL	W/L,0,0,18,0.0,0,0.0
2017-02-23,W/L,0,"65,TQ	*12864	",SL	W/L,0,0,32,0.0,0,0.0
2017-02-23,W/L,0,0,"2,TQ	*12864	",2A	WL,0,0,0.0,0,0.0
2017-02-23,W/L,0,"63,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-24,W/L,0,0,"5,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-02-24,W/L,0,"71,TQ	*12864	",SL	W/L,0,0,36,0.0,0,0.0
2017-02-25,W/L,0,"59,TQ	*12864	",SL	W/L,0,0,28,0.0,0,0.0
2017-02-24,W/L,0,"82,TQ	*12864	",SL	W/L,0,0,43,0.0,0,0.0
2017-02-24,W/L,0,"14,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-02-25,W/L,0,0,"4,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2017-02-24,W/L,0,"61,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-25,W/L,0,0,"8,TQ	*12864	",SL	W/L,0,0,0.0,4,0.0
2017-02-25,W/L,0,"12,TQ	*12864	",SL	W/L,0,0,0,3.0,0,0.0
2017-02-25,W/L,0,"10,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-02-25,W/L,0,0,"7,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-02-25,W/L,0,"35,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-26,W/L,0,0,"1,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-25,W/L,0,"47,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-26,W/L,0,"18,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-26,W/L,0,0,"5,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-02-25,W/L,0,"83,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-25,W/L,0,"15,TQ	*12864	",3A	W/L,0,0,0,5.0,0,0.0
2017-02-24,W/L,"104,TQ	*12864	",SL	W/L,0,0,54,0,0.0,0,0.0
2017-02-24,W/L,0,0,"2,TQ	*12864	",3A	B2,0,",",0.0,2,0.0
2017-02-24,W/L,0,"33,TQ	*12864	",SL	W/L,0,0,16,0.0,0,0.0
2017-02-25,W/L,0,0,"1,TQ	*12864	",SL	S4,0,",",0.0,5,0.0
2017-02-25,W/L,0,"42,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-26,W/L,0,"18,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-26,W/L,0,"16,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-02-26,W/L,0,"56,TQ	*12864	",SL	W/L,0,0,35,0.0,0,0.0
2017-02-27,W/L,0,"50,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-26,W/L,0,"51,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-27,W/L,0,"78,TQ	*12864	",SL	W/L,0,0,33,0.0,0,0.0
2017-02-27,W/L,0,"45,TQ	*12864	",SL	W/L,0,0,17,0.0,0,0.0
2017-03-01,W/L,0,0,"1,TQ	*12864	",SL	W/L,0,0,0.0,1,0.0
2017-03-01,W/L,0,0,"2,TQ	*12864	",SL	W/L,0,0,0.0,2,0.0
2017-02-27,W/L,0,"40,TQ	*12864	",SL	W/L,0,0,14,0.0,0,0.0
2017-03-01,W/L,0,"20,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-02-28,W/L,0,0,"1,TQ	*12864	",SL	S14,",",0,1.0,0,0.0
2017-02-28,W/L,0,"27,TQ	*12864	",SL	W/L,0,0,0,7.0,0,0.0
2017-03-01,W/L,0,0,"4,TQ	*12864	",SL	S1,0,",",12.0,0,0.0
2017-03-01,W/L,0,"15,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-03-01,W/L,0,0,"1,TQ	*12864	",SL	S4,0,",",0.0,3,0.0
2017-03-01,W/L,0,"75,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-03,W/L,0,0,"6,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-03-02,W/L,0,"58,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-02,W/L,0,"10,TQ	*12864	",SL	W/L,0,0,0,8.0,0,0.0
2017-03-03,W/L,0,0,"1,TQ	*12864	",SL	S7,0,",",16.0,0,0.0
2017-03-02,W/L,0,0,"6,TQ	*12864	",SL	S7,0,",",29.0,0,0.0
2017-03-02,W/L,0,"47,TQ	*12864	",SL	W/L,0,0,22,0.0,0,0.0
2017-03-02,W/L,0,"86,TQ	*12864	",SL	W/L,0,0,43,0.0,0,0.0
2017-03-02,W/L,0,"39,TQ	*12864	",SL	W/L,0,0,19,0.0,0,0.0
2017-03-02,W/L,0,"56,TQ	*12864	",SL	W/L,0,0,29,0.0,0,0.0
2017-03-03,W/L,0,0,"9,TQ	*12864	",SL	W/L,0,0,0.0,3,0.0
2017-03-02,W/L,"113,TQ	*12864	",SL	W/L,0,0,58,0,0.0,0,0.0
2017-03-03,W/L,0,"33,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-03,W/L,0,0,"1,TQ	*12864	",SL	S5,0,",",0.0,9,0.0
2017-03-04,W/L,0,0,"6,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-03-03,W/L,0,0,"9,TQ	*12864	",SL	S13,",",11,0.0,0,0.0
2017-03-04,W/L,0,"10,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-03-03,W/L,0,"89,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-03,W/L,0,"30,TQ	*12864	",3A	W/L,0,0,0,4.0,0,0.0
2017-03-03,W/L,0,"38,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-04,W/L,0,"22,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-03-04,W/L,0,"41,TQ	*12864	",SL	W/L,0,0,20,0.0,0,0.0
2017-03-04,W/L,0,"94,TQ	*12864	",SL	S3,0,",",41,0.0,0,0.0
2017-04-18,W/L,0,"14,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-04-19,W/L,0,"65,TQ	*12864	",SL	W/L,0,0,23,0.0,0,0.0
2017-04-19,W/L,0,"28,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-19,W/L,0,0,"3,TQ	*12864	",3A	W/L,0,0,0.0,1,0.0
2017-04-19,W/L,0,"29,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-19,W/L,0,"52,TQ	*12864	",SL	W/L,0,0,19,0.0,0,0.0
2017-04-19,W/L,0,"26,TQ	*12864	",3A	W/L,0,0,0,5.0,0,0.0
2017-04-19,W/L,0,"18,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-04-20,W/L,0,0,"6,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-04-20,W/L,0,"24,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-04-19,W/L,0,"41,TQ	*12864	",SL	S7,0,",",69,0.0,0,0.0
2017-04-20,W/L,0,"96,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-20,W/L,0,"15,TQ	*12864	",SL	W/L,0,0,0,5.0,0,0.0
2017-04-20,W/L,0,"25,TQ	*12864	",3A	W/L,0,0,16,0.0,0,0.0
2017-04-20,W/L,0,"32,TQ	*12864	",SL	W/L,0,0,18,0.0,0,0.0
2017-04-20,W/L,0,0,"4,TQ	*12864	",SL	S3,0,",",0.0,8,0.0
2017-04-20,W/L,0,"90,TQ	*12864	",SL	W/L,0,0,46,0.0,0,0.0
2017-04-20,W/L,0,0,"7,TQ	*12864	",2A	WL,0,0,0.0,0,0.0
2017-04-20,W/L,0,"22,TQ	*12864	",SL	W/L,0,0,11,0.0,0,0.0
2017-04-20,W/L,"103,TQ	*12864	",SL	W/L,0,0,52,0,0.0,0,0.0
2017-04-21,W/L,0,0,"8,TQ	*12864	",2A	WL,0,0,0.0,0,0.0
2017-04-21,W/L,0,"29,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-20,W/L,0,0,"3,TQ	*12864	",SL	S3,0,",",0.0,6,0.0
2017-04-21,W/L,"109,TQ	*12864	",SL	WL,0,0,0,0,0.0,0,0.0
2017-04-21,W/L,"123,TQ	*12864	",SL	W/L,0,0,50,0,0.0,0,0.0
2017-04-21,W/L,0,"34,TQ	*12864	",3A	W/L,0,0,23,0.0,0,0.0
2017-04-21,W/L,0,"36,TQ	*12864	",3A	W/L,0,0,0,7.0,0,0.0
2017-04-21,W/L,0,"31,TQ	*12864	",SL	W/L,0,0,13,0.0,0,0.0
2017-04-21,W/L,0,"45,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-21,W/L,0,"58,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-23,W/L,0,0,"6,TQ	*12864	",2A	W/L,0,0,0.0,4,0.0
2017-04-21,W/L,0,"18,TQ	*12864	",SL	W/L,0,0,0,5.0,0,0.0
2017-04-22,W/L,0,"66,TQ	*12864	",SL	W/L,0,0,30,0.0,0,0.0
2017-04-22,W/L,0,"36,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-23,W/L,0,0,"8,TQ	*12864	",SL	W/L,0,0,0.0,5,0.0
2017-04-22,W/L,0,"41,TQ	*12864	",SL	W/L,0,0,17,0.0,0,0.0
2017-04-22,W/L,0,"58,TQ	*12864	",SL	S5,0,",",17,0.0,0,0.0
2017-04-22,W/L,0,"75,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-21,W/L,0,"11,TQ	*12864	",SL	W/L,0,0,0,1.0,0,0.0
2017-04-22,W/L,0,"71,TQ	*12864	",SL	W/L,0,0,35,0.0,0,0.0
2017-04-22,W/L,0,0,"6,TQ	*12864	",SL	WL,0,0,0.0,0,0.0
2017-04-22,W/L,0,"15,TQ	*12864	",SL	W/L,0,0,10,0.0,0,0.0
2017-04-22,W/L,0,"69,TQ	*12864	",SL	W/L,0,0,33,0.0,0,0.0
2017-04-23,W/L,0,0,"9,TQ	*12864	",SL	S7,0,",",30.0,0,0.0
2017-04-22,W/L,0,"34,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-04-23,W/L,0,"11,TQ	*12864	",SL	S6,0,",",59,0.0,0,0.0
2017-04-23,W/L,0,0,"1,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-04-23,W/L,0,0,"7,TQ	*12864	",SL	S11,",",68,0.0,0,0.0
2017-04-23,W/L,0,"35,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-23,W/L,0,"29,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-04-22,W/L,0,"16,TQ	*12864	",3A	B1,0,",",20,0.0,0,0.0
2017-04-22,W/L,0,"76,TQ	*12864	",SL	W/L,0,0,36,0.0,0,0.0
2017-04-23,W/L,0,"80,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-23,W/L,0,0,"2,TQ	*12864	",3A	W/L,0,0,0.0,2,0.0
2017-04-23,W/L,0,"18,TQ	*12864	",SL	W/L,0,0,10,0.0,0,0.0
2017-04-24,W/L,0,"59,TQ	*12864	",SL	W/L,0,0,35,0.0,0,0.0
2017-04-23,W/L,0,"23,TQ	*12864	",SL	S7,0,",",24,0.0,0,0.0
2017-04-24,W/L,0,0,"9,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-04-24,W/L,0,"36,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-04-24,W/L,0,0,"8,TQ	*12864	",3A	WL,0,0,0.0,0,0.0
2017-04-24,W/L,0,"25,TQ	*12864	",SL	W/L,0,0,0,1.0,0,0.0
2017-04-24,W/L,0,"84,TQ	*12864	",SL	W/L,0,0,29,0.0,0,0.0
2017-04-24,W/L,0,"16,TQ	*12864	",SL	W/L,0,0,10,0.0,0,0.0
2017-04-24,W/L,0,"17,TQ	*12864	",SL	W/L,0,0,11,0.0,0,0.0
2017-04-24,W/L,0,"75,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-25,W/L,0,0,"6,TQ	*12864	",3A	W/L,0,0,0.0,1,0.0
2017-04-25,W/L,0,"15,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-24,W/L,0,"78,TQ	*12864	",SL	W/L,0,0,25,0.0,0,0.0
2017-04-25,W/L,0,"18,TQ	*12864	",SL	WL,0,0,0,0.0,0,0.0
2017-04-25,W/L,0,"26,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
2017-04-25,W/L,0,"55,TQ	*12864	",SL	W/L,0,0,21,0.0,0,0.0
2017-04-25,W/L,0,"16,TQ	*12864	",3A	WL,0,0,0,0.0,0,0.0
